MC                                                          #NAME                                                                                      #DW                                                          #P2_BY   #P2_BYLJ #P2_QN   #P2_QNLJ #CODE   #XT_DZDM#
    四川省                                                  #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#510000#
    贵州省                                                  #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#520000#
    云南省                                                  #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#530000#
    陕西省                                                  #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#610000#
    甘肃省                                                  #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#620000#
    宁夏回族自治区                                          #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#640000#
    新疆维吾尔自治区                                        #耐火材料制品                                                                              #吨                                                          #null#null#null#null#3089010#650000#
总计                                                        #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#000000#
北京市                                                      #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#110000#
    天津市                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#120000#
    河北省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#130000#
    山西省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#140000#
    上海市                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#310000#
    江苏省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#320000#
    浙江省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#330000#
    安徽省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#340000#
    福建省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#350000#
    山东省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#370000#
    河南省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#410000#
    湖北省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#420000#
    湖南省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#430000#
    广东省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#440000#
    广西壮族自治区                                          #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#450000#
    重庆市                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#500000#
    四川省                                                  #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#510000#
    宁夏回族自治区                                          #不锈钢日用制品                                                                            #吨                                                          #null#null#null#null#3380010#640000#
总计                                                        #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#000000#
北京市                                                      #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#110000#
    天津市                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#120000#
    河北省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#130000#
    辽宁省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#210000#
    吉林省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#220000#
    黑龙江省                                                #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#230000#
    上海市                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#310000#
    江苏省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#320000#
    浙江省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#330000#
    安徽省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#340000#
    福建省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#350000#
    江西省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#360000#
    山东省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#370000#
    河南省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#410000#
    湖北省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#420000#
    湖南省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#430000#
    广东省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#440000#
    广西壮族自治区                                          #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#450000#
    重庆市                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#500000#
    四川省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#510000#
    陕西省                                                  #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#610000#
    宁夏回族自治区                                          #气体压缩机                                                                                #台                                                          #null#null#null#null#3442010#640000#
总计                                                        #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#000000#
北京市                                                      #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#110000#
    天津市                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#120000#
    河北省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#130000#
    辽宁省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#210000#
    吉林省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#220000#
    黑龙江省                                                #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#230000#
    上海市                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#310000#
    江苏省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#320000#
    浙江省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#330000#
    安徽省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#340000#
    江西省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#360000#
    山东省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#370000#
    河南省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#410000#
    湖北省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#420000#
    湖南省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#430000#
    广东省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#440000#
    重庆市                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#500000#
    四川省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#510000#
    陕西省                                                  #  制冷设备用压缩机                                                                        #台                                                          #null#null#null#null#3442020#610000#
总计                                                        #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#000000#
    上海市                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#310000#
    江苏省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#320000#
    浙江省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#330000#
    安徽省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#340000#
    福建省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#350000#
    江西省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#360000#
    山东省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#370000#
    河南省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#410000#
    湖北省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#420000#
    广东省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#440000#
    广西壮族自治区                                          #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#450000#
    重庆市                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#500000#
    四川省                                                  #电动手提式工具                                                                            #台                                                          #null#null#null#null#3465020#510000#
总计                                                        #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#000000#
    天津市                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#120000#
    河北省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#130000#
    山西省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#140000#
    辽宁省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#210000#
    吉林省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#220000#
    黑龙江省                                                #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#230000#
    上海市                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#310000#
    江苏省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#320000#
    浙江省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#330000#
    安徽省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#340000#
    福建省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#350000#
    江西省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#360000#
    山东省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#370000#
    河南省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#410000#
    湖北省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#420000#
    湖南省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#430000#
    广东省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#440000#
    重庆市                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#500000#
    四川省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#510000#
    贵州省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#520000#
    云南省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#530000#
    陕西省                                                  #衡器（秤）                                                                                #台                                                          #null#null#null#null#3467010#610000#
总计                                                        #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#000000#
北京市                                                      #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#110000#
    河北省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#130000#
    辽宁省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#210000#
    吉林省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#220000#
    黑龙江省                                                #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#230000#
    上海市                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#310000#
    江苏省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#320000#
    浙江省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#330000#
    安徽省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#340000#
    福建省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#350000#
    江西省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#360000#
    山东省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#370000#
    河南省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#410000#
    湖北省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#420000#
    湖南省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#430000#
    广东省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#440000#
    广西壮族自治区                                          #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#450000#
    重庆市                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#500000#
    四川省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#510000#
    贵州省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#520000#
    陕西省                                                  #包装专用设备                                                                              #台                                                          #null#null#null#null#3468010#610000#
总计                                                        #照相机                                                                                    #台                                                          #null#null#null#null#3473010#000000#
北京市                                                      #照相机                                                                                    #台                                                          #null#null#null#null#3473010#110000#
    江苏省                                                  #照相机                                                                                    #台                                                          #null#null#null#null#3473010#320000#
    浙江省                                                  #照相机                                                                                    #台                                                          #null#null#null#null#3473010#330000#
    福建省                                                  #照相机                                                                                    #台                                                          #null#null#null#null#3473010#350000#
    江西省                                                  #照相机                                                                                    #台                                                          #null#null#null#null#3473010#360000#
    广东省                                                  #照相机                                                                                    #台                                                          #null#null#null#null#3473010#440000#
总计                                                        #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#000000#
北京市                                                      #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#110000#
    江苏省                                                  #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#320000#
    浙江省                                                  #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#330000#
    福建省                                                  #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#350000#
    广东省                                                  #  其中：数码照相机                                                                        #台                                                          #null#null#null#null#3473030#440000#
总计                                                        #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#000000#
    辽宁省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#210000#
    上海市                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#310000#
    江苏省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#320000#
    浙江省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#330000#
    福建省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#350000#
    河南省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#410000#
    广东省                                                  #复印和胶版印制设备                                                                        #台                                                          #null#null#null#null#3474010#440000#
总计                                                        #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#000000#
北京市                                                      #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#110000#
    天津市                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#120000#
    河北省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#130000#
    辽宁省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#210000#
    黑龙江省                                                #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#230000#
    上海市                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#310000#
    江苏省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#320000#
    浙江省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#330000#
    安徽省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#340000#
    山东省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#370000#
    河南省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#410000#
    湖北省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#420000#
    湖南省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#430000#
    广东省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#440000#
    广西壮族自治区                                          #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#450000#
    四川省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#510000#
    陕西省                                                  #塑料加工专用设备                                                                          #台                                                          #null#null#null#null#3523010#610000#
总计                                                        #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#000000#
北京市                                                      #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#110000#
    河北省                                                  #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#130000#
    内蒙古自治区                                            #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#150000#
    吉林省                                                  #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#220000#
    黑龙江省                                                #农产品初加工机械                                                                          #台                                                          #null#null#null#null#3532050#230000#
